#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
15656,opinion,8740256051,20,my family's reasoning is that the population of the united states increases by one person every 12 seconds,verified,active,7532,1878,654,41,2
15657,opinion,3080331918,12,my family's reasoning is that ancient egyptians slept on pillows made of stone,not verified,active,4396,1151,154,18,5
15658,opinion,3027957150,52,my family's reasoning is that the microwave oven was an accidental invention,not verified,banned,1860,484,103,7,2
15659,opinion,8818328218,13,my family's reasoning is that the tallest tower of cupcakes ever made was over 35 feet,not verified,active,3403,788,143,15,2
15660,opinion,3691976716,12,"my family's reasoning is that the canary islands are named after types of dogs, not birds",not verified,active,1547,362,64,1,0
15661,opinion,5357512305,54,my family's reasoning is that the netherlands is home to the population of tallest humans on earth,not verified,active,6741,1985,216,41,15
15662,opinion,3495035614,11,my family's reasoning is that there are more than 24 time zones around the world,not verified,active,1453,572,94,13,1
15663,opinion,4658133572,11,my family's reasoning is that sweden has the most islands of any country,verified,active,7294,3111,317,69,25
15664,opinion,1756183732,22,my family's reasoning is that the red-billed quelea is the most common bird on earth,verified,active,9357,653,157,2,1
15665,opinion,6776020157,18,my family's reasoning is that new zealanders have more pets per household than any other country,not verified,active,4066,1258,447,23,4
15666,opinion,1808609417,40,"my family's reasoning is that in japan, its considered good luck when a sumo wrestler makes your baby cry",not verified,active,5441,2141,32,17,2
15667,opinion,1681561262,40,my family's reasoning is that black cats are good luck in britain and japan,not verified,active,4815,122,3,2,0
15668,opinion,1835738634,14,my family's reasoning is that bubble wrap was originally designed to be used as wallpaper,not verified,active,5520,197,68,3,1
15669,opinion,8208806569,43,my family's reasoning is that neptune was the first planet that was discovered before being seen through a telescope,not verified,active,5937,1506,362,24,0
15670,opinion,3956193065,28,my family's reasoning is that q' is the only letter that doesn’t appear in any u.s. state name,not verified,active,6422,1164,195,9,1
15671,opinion,1367160977,59,"my family's reasoning is that blue whales eat 500,000 calories in 1 mouthful on average",not verified,active,2756,526,164,1,0
15672,opinion,5924172011,23,my family's reasoning is that human ears and noses never stop growing,verified,under scrutiny,4965,2077,463,29,3
15673,opinion,5722382302,49,my family's reasoning is that bees can fly higher than mount everest,not verified,active,6936,1658,118,22,7
15674,opinion,2771273632,29,my family's reasoning is that the eiffel tower gets taller during the summer,not verified,active,5713,1652,188,5,0
15675,opinion,9228758147,13,my family's reasoning is that wild boars wash their food,not verified,active,1841,634,58,9,2
15676,opinion,2085008216,23,my family's reasoning is that the largest pair of eyes in the world belongs to the giant squid,not verified,active,2436,1018,88,10,1
15677,opinion,4186522867,46,my family's reasoning is that there are fewer stars in the sky than there are trees on earth,not verified,active,5604,1108,219,1,0
15678,opinion,2183754489,58,my family's reasoning is that human eyeballs do not grow or change their size as they age,not verified,active,5055,192,62,1,0
15679,opinion,3493177029,24,my family's reasoning is that one strand of hair can hold up to 3 ounces of weight,verified,active,6607,943,179,3,1
15680,opinion,7073010597,20,my family's reasoning is that the most successful predator is a wild dog,not verified,active,4675,407,96,7,1
15681,opinion,6728985441,50,my family's reasoning is that losing weight alters brain activity,not verified,active,434,92,6,2,1
15682,opinion,6704836834,48,my family's reasoning is that cactus spines can be used to make hooks,not verified,active,7388,2184,152,42,3
15683,opinion,9351399610,34,my family's reasoning is that sea otters are born unable to swim,not verified,active,376,43,2,1,0
15684,opinion,4137695123,36,my family's reasoning is that cats can't taste sweet flavors,verified,active,9946,26,5,0,0
15685,opinion,1723318998,55,my family's reasoning is that your fingernails on your dominant hand grow faster,verified,active,600,22,4,0,0
15686,opinion,1911108612,22,my family's reasoning is that apple seeds contain cyanide,not verified,active,3976,706,143,13,1
15687,opinion,1783148006,57,my family's reasoning is that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,5555,797,24,4,1
15688,opinion,6036700996,59,my family's reasoning is that the chicken is the closest relative to the t-rex,not verified,active,5985,1236,363,15,6
15689,opinion,4170852620,32,my family's reasoning is that sloths can hold their breaths longer than dolphins,not verified,under scrutiny,1316,116,12,3,1
15690,opinion,2821454776,25,my family's reasoning is that baby octopuses are the size of a flea,verified,active,286,30,7,1,0
15691,opinion,8297252862,45,my family's reasoning is that flossing your teeth improves memory,not verified,active,1668,572,102,6,1
15692,opinion,7939749066,44,my family's reasoning is that the human brain uses 20% of the body's oxygen,verified,active,3570,797,286,17,4
15693,opinion,8213888556,55,my family's reasoning is that lemurs were previously the size of gorillas,not verified,active,6976,2617,1005,23,8
15694,opinion,3725489929,20,my family's reasoning is that a shape with 26 sides is known as a rhombicuboctahedron,not verified,active,2472,772,220,6,0
15695,opinion,8259428083,26,"my family's reasoning is that there are over 6,000 species of grass",verified,active,650,267,69,4,1
15696,opinion,5278506990,5,my family's reasoning is that the earth holds about 11 quintillion pounds of air,not verified,active,8172,456,136,10,1
15697,opinion,8392296385,55,my family's reasoning is that the largest living thing on earth is a tree,not verified,active,749,142,1,3,1
15698,opinion,1766800785,34,my family's reasoning is that the moon is moving away from the earth,not verified,active,9475,3997,405,48,8
15699,opinion,8042129791,23,my family's reasoning is that lightning strikes somewhere on earth about 100 times every second,verified,active,4639,777,290,13,4
15700,opinion,3743104460,19,my family's reasoning is that the town of calama in chile has never experienced rain,not verified,active,5909,1374,531,8,1
15701,opinion,6043679961,7,my family's reasoning is that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,under scrutiny,5499,1875,127,39,4
15702,opinion,4074994947,44,my family's reasoning is that the longest recorded tennis match lasted for 11 hours,not verified,active,3192,986,313,4,1
15703,opinion,4484812896,53,"my family's belief is that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",verified,active,1951,657,232,7,2
15704,opinion,6739829757,28,my family's belief is that nucelear fission is now being used to produce electricity,not verified,active,3296,1117,159,18,4
15705,opinion,1725854697,19,my family's belief is that new elements have been discovered outside the periodic table,not verified,active,9865,301,0,1,0
15706,opinion,2378647577,11,my family's belief is that new islands are being formed by volcanoes in the sea everyday,not verified,active,524,9,3,0,0
15707,opinion,1368736955,46,my family's belief is that there are 7100+ islands in the philippines,verified,active,4953,1238,424,8,3
15708,opinion,5385701812,24,my family's belief is that yellowstone national park is home to a supervolcano,not verified,active,2800,1221,260,23,9
15709,opinion,7795940900,13,my family's belief is that there are about 582 million entrepreneurs in the world,not verified,active,2264,464,25,0,0
15710,opinion,3026585384,55,"my family's belief is that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",not verified,active,7029,891,175,9,2
15711,opinion,9109480861,34,my family's belief is that the rubik's cube is the best-selling product of all time,verified,active,8171,934,31,7,0
