#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
19220,claim,9882920317,36,studies indicate that the number of businesses is declining.,not verified,active,79122.0,23880.0,4265.0,1272.0,223.0
19221,claim,6731972985,54,studies indicate that the metro of st. petersburg is deepest.,verified,banned,184531.0,51994.0,11712.0,2519.0,143.0
19222,opinion,5792413258,48,a friend told me that american industrial output has tripled.,not verified,active,62169.0,14100.0,3118.0,475.0,28.0
19223,opinion,3271971003,27,research shows that drone deliveries are becoming more common.,not verified,active,5891.0,1323.0,290.0,82.0,5.0
19224,opinion,2321183792,28,i heard that the number of businesses is declining.,not verified,banned,27988.0,5612.0,923.0,184.0,41.0
19225,claim,7819577172,32,i heard that the number of businesses is declining.,not verified,active,78161.0,29505.0,3678.0,974.0,163.0
19226,claim,7046436953,18,someone shared with me that the number of businesses is declining.,not verified,active,43933.0,14941.0,3234.0,1158.0,100.0
19227,opinion,4457456144,43,research shows that drone deliveries are becoming more common.,not verified,active,21678.0,4156.0,741.0,261.0,17.0
19228,claim,7283982511,45,someone shared with me that the number of businesses is declining.,not verified,active,13474.0,4705.0,1142.0,471.0,12.0
19229,claim,3142043911,32,a friend told me that the number of businesses is declining.,not verified,active,82752.0,29497.0,5953.0,2032.0,126.0
19230,opinion,4181158705,50,a friend told me that the metro of st. petersburg is deepest.,not verified,active,5647.0,1468.0,205.0,96.0,14.0
19231,claim,8814932605,56,a friend told me that the number of businesses is declining.,not verified,active,183390.0,52241.0,11087.0,3336.0,178.0
19232,claim,2219513858,48,a friend told me that the metro of st. petersburg is deepest.,not verified,under review,97189.0,30156.0,8038.0,1418.0,167.0
19233,claim,4588694987,7,i heard that the metro of st. petersburg is deepest.,not verified,banned,59348.0,16818.0,2915.0,386.0,137.0
19234,opinion,4714196228,55,a friend told me that the metro of st. petersburg is deepest.,not verified,active,223840.0,42856.0,6006.0,2342.0,347.0
19235,opinion,4480455065,59,a friend told me that drone deliveries are becoming more common.,not verified,active,58354.0,13131.0,1645.0,312.0,91.0
19236,claim,9511801104,42,research shows that the number of businesses is declining.,not verified,banned,131751.0,48894.0,10065.0,2063.0,118.0
19237,opinion,6742738447,5,a friend told me that there are more microbes than stars.,not verified,active,19475.0,4306.0,1006.0,132.0,45.0
19238,claim,1714340376,5,someone shared with me that drone deliveries are becoming more common.,not verified,active,44025.0,16357.0,3190.0,1072.0,15.0
19239,opinion,2043306354,52,studies indicate that the number of businesses is declining.,not verified,active,42832.0,8235.0,1419.0,697.0,103.0
19240,opinion,5150323360,38,someone shared with me that american industrial output has tripled.,not verified,active,505.0,104.0,25.0,7.0,1.0
19241,opinion,3335491784,42,a friend told me that drone deliveries are becoming more common.,not verified,active,15054.0,3756.0,596.0,70.0,20.0
19242,claim,9669782287,19,studies indicate that there are more microbes than stars.,not verified,active,66646.0,22078.0,3395.0,1102.0,133.0
19243,opinion,5289462529,10,studies indicate that american industrial output has tripled.,not verified,active,53882.0,11942.0,2869.0,1052.0,118.0
19244,opinion,2697199417,59,a friend told me that the number of businesses is declining.,not verified,active,113910.0,26580.0,4087.0,801.0,275.0
19245,opinion,2328658531,25,a friend told me that there are more microbes than stars.,not verified,active,161198.0,29712.0,7856.0,1125.0,174.0
19246,opinion,6212992892,36,someone shared with me that american industrial output has tripled.,not verified,active,101829.0,20261.0,4850.0,1286.0,299.0
19247,opinion,5871922899,51,research shows that the number of businesses is declining.,not verified,active,40275.0,7605.0,1773.0,568.0,41.0
19248,claim,6376945162,52,someone shared with me that american industrial output has tripled.,not verified,active,39150.0,14202.0,3360.0,989.0,72.0
19249,opinion,7347554887,59,i heard that american industrial output has tripled.,verified,active,23062.0,4187.0,1115.0,152.0,31.0
19250,opinion,9900273453,30,studies indicate that the metro of st. petersburg is deepest.,not verified,active,114530.0,29225.0,5953.0,2226.0,262.0
19251,opinion,9290735235,43,studies indicate that drone deliveries are becoming more common.,not verified,banned,,,,,
19252,claim,5017523493,56,someone shared with me that american industrial output has tripled.,not verified,under review,45649.0,14903.0,2010.0,974.0,53.0
19253,claim,1052261851,29,a friend told me that american industrial output has tripled.,not verified,active,75348.0,21257.0,6338.0,3140.0,118.0
19254,claim,5657665110,47,research shows that american industrial output has tripled.,not verified,banned,89329.0,33657.0,6852.0,2438.0,47.0
19255,claim,7158615550,52,studies indicate that there are more microbes than stars.,not verified,under review,647333.0,229389.0,44894.0,15110.0,1726.0
19256,claim,6136959860,45,research shows that there are more microbes than stars.,not verified,under review,,,,,
19257,opinion,2609949953,6,a friend told me that there are more microbes than stars.,not verified,active,84381.0,16082.0,2646.0,793.0,159.0
19258,claim,9460818627,28,studies indicate that the number of businesses is declining.,not verified,banned,594440.0,186225.0,46937.0,23120.0,1698.0
19259,claim,5344102927,10,i heard that there are more microbes than stars.,not verified,active,30634.0,9624.0,1744.0,600.0,34.0
19260,claim,1178274392,50,a friend told me that there are more microbes than stars.,not verified,active,40024.0,13367.0,1839.0,883.0,20.0
19261,claim,3259934411,22,someone shared with me that american industrial output has tripled.,not verified,under review,411498.0,115858.0,22916.0,6256.0,391.0
19262,opinion,9030412764,15,research shows that drone deliveries are becoming more common.,not verified,banned,265772.0,67221.0,8311.0,3874.0,262.0
19263,claim,1240228289,29,studies indicate that there are more microbes than stars.,not verified,active,15461.0,4580.0,1130.0,536.0,22.0
19264,claim,7907832044,27,a friend told me that american industrial output has tripled.,not verified,active,22562.0,6896.0,1266.0,615.0,66.0
19265,opinion,4990837436,31,research shows that drone deliveries are becoming more common.,not verified,active,40729.0,9354.0,2061.0,817.0,121.0
19266,opinion,5189328127,45,someone shared with me that drone deliveries are becoming more common.,not verified,active,209821.0,52036.0,10273.0,2715.0,411.0
19267,claim,4329816647,37,someone shared with me that drone deliveries are becoming more common.,not verified,active,33606.0,10380.0,1932.0,634.0,76.0
19268,opinion,7524626165,49,a friend told me that drone deliveries are becoming more common.,not verified,active,6759.0,1508.0,326.0,119.0,17.0
19269,opinion,3963951836,37,studies indicate that the number of businesses is declining.,verified,active,56054.0,13968.0,2451.0,472.0,65.0
19270,opinion,5545239057,59,someone shared with me that american industrial output has tripled.,not verified,active,,,,,
19271,claim,6420578212,47,a friend told me that there are more microbes than stars.,verified,active,93733.0,28612.0,6860.0,1283.0,110.0
19272,opinion,7433810362,30,research shows that there are more microbes than stars.,not verified,active,96510.0,23517.0,4261.0,1174.0,133.0
19273,claim,7189038602,46,a friend told me that the number of businesses is declining.,not verified,active,14996.0,5409.0,1157.0,522.0,11.0
19274,claim,3181927383,45,research shows that drone deliveries are becoming more common.,not verified,active,2320.0,727.0,123.0,33.0,6.0
19275,claim,6410189843,40,research shows that there are more microbes than stars.,not verified,active,76860.0,21936.0,5746.0,898.0,157.0
19276,claim,9118244443,46,i heard that drone deliveries are becoming more common.,not verified,active,52832.0,20015.0,2916.0,524.0,131.0
19277,opinion,3549045399,57,i heard that the number of businesses is declining.,not verified,active,7620.0,1425.0,352.0,46.0,5.0
19278,opinion,3431791960,42,research shows that the number of businesses is declining.,not verified,active,211814.0,43148.0,11439.0,4385.0,257.0
19279,claim,9684215379,30,i heard that the number of businesses is declining.,not verified,active,130136.0,39002.0,6537.0,2786.0,82.0
19280,claim,9884050869,11,someone shared with me that the number of businesses is declining.,not verified,under review,681694.0,249192.0,53756.0,6144.0,1863.0
19281,claim,2581206253,19,research shows that the metro of st. petersburg is deepest.,not verified,active,2760.0,1029.0,243.0,94.0,5.0
19282,opinion,2192303144,55,a friend told me that american industrial output has tripled.,not verified,active,11997.0,2293.0,584.0,212.0,27.0
19283,opinion,5428272987,19,i heard that the number of businesses is declining.,not verified,active,19620.0,3667.0,551.0,209.0,56.0
19284,opinion,3149438482,31,studies indicate that drone deliveries are becoming more common.,not verified,active,2876.0,649.0,82.0,29.0,5.0
19285,opinion,8237636569,22,research shows that drone deliveries are becoming more common.,not verified,active,87835.0,19075.0,3223.0,595.0,89.0
19286,opinion,2441936437,32,a friend told me that drone deliveries are becoming more common.,not verified,active,3986.0,986.0,158.0,35.0,7.0
19287,opinion,3130829218,39,studies indicate that drone deliveries are becoming more common.,not verified,active,11495.0,2829.0,406.0,148.0,32.0
19288,claim,4177968886,6,i heard that american industrial output has tripled.,not verified,active,19204.0,5606.0,1095.0,160.0,17.0
19289,opinion,9755978189,56,i heard that the number of businesses is declining.,not verified,under review,45432.0,11105.0,1489.0,522.0,16.0
19290,opinion,9883410194,18,i heard that drone deliveries are becoming more common.,not verified,active,15401.0,3885.0,730.0,178.0,31.0
19291,opinion,5982478486,13,research shows that the metro of st. petersburg is deepest.,not verified,active,192216.0,43469.0,10202.0,1873.0,345.0
19292,opinion,2070540162,58,a friend told me that the number of businesses is declining.,not verified,active,161981.0,39043.0,7022.0,3418.0,393.0
19293,opinion,3593501407,35,someone shared with me that there are more microbes than stars.,not verified,active,48419.0,10614.0,2564.0,425.0,138.0
19294,opinion,5384041795,13,i heard that the metro of st. petersburg is deepest.,not verified,under review,857142.0,177726.0,23132.0,4597.0,795.0
19295,opinion,5309660797,23,someone shared with me that there are more microbes than stars.,not verified,active,61324.0,13076.0,2966.0,439.0,39.0
19296,claim,5624241537,9,i heard that american industrial output has tripled.,not verified,active,185323.0,64036.0,9571.0,1345.0,234.0
19297,opinion,9729623076,5,someone shared with me that american industrial output has tripled.,not verified,active,319907.0,79630.0,9060.0,3073.0,357.0
19298,opinion,1126156777,9,someone shared with me that drone deliveries are becoming more common.,verified,active,47934.0,10235.0,2505.0,1016.0,142.0
19299,claim,6379592277,37,i heard that there are more microbes than stars.,verified,active,10449.0,3793.0,603.0,166.0,10.0
19300,opinion,7113179806,14,research shows that american industrial output has tripled.,not verified,active,89095.0,22812.0,3889.0,1095.0,32.0
19301,opinion,7242739401,59,i heard that the metro of st. petersburg is deepest.,not verified,active,48744.0,9289.0,1862.0,375.0,112.0
19302,opinion,3856330317,58,i heard that the number of businesses is declining.,not verified,active,30086.0,6441.0,861.0,322.0,64.0
19303,opinion,4473077758,55,research shows that american industrial output has tripled.,not verified,active,8124.0,2089.0,341.0,141.0,10.0
19304,claim,8539789797,38,i heard that the number of businesses is declining.,not verified,banned,516423.0,169621.0,40049.0,15609.0,307.0
19305,opinion,4877975471,17,i heard that there are more microbes than stars.,not verified,active,43217.0,10479.0,2007.0,401.0,46.0
19306,opinion,1113103248,10,someone shared with me that the number of businesses is declining.,not verified,active,15100.0,3536.0,786.0,267.0,26.0
19307,claim,3055683373,51,i heard that drone deliveries are becoming more common.,not verified,active,32493.0,9138.0,1979.0,569.0,56.0
19308,claim,4618311098,32,studies indicate that drone deliveries are becoming more common.,not verified,active,62865.0,19581.0,3628.0,1100.0,144.0
